"Id","Sales"
2208,4154
40728,3315
6488,3036
15048,6476
39016,4967
3064,4739
38160,4461
29600,2933
18472,3012
37304,4265
1352,4041
19328,3129
27888,2980
26176,4115
12480,4029
25320,4016
14192,4768
9057,6796
9913,6344
15905,7629
23609,8363
3921,6174
27033,10296
10769,6228
40729,6496
28745,5987
35593,8542
30457,6318
497,8228
22753,5843
31313,6316
3065,10208
21897,6142
11625,8760
36449,8336
39873,6538
24465,8202
4777,6035
38161,9830
27889,6122
20185,6091
34737,6154
8201,6587
13337,8846
14193,10066
15049,11294
21041,6561
16761,6592
6489,6486
26177,9347
7345,6428
33025,6855
1353,8239
25321,8251
39017,10537
29601,6828
2209,9506
33881,6384
19329,6103
12481,8707
32169,6384
18473,6172
5633,6860
37305,8600
17617,7209
36450,8988
15906,7976
23610,9537
3922,8046
28746,9853
40730,9855
2210,9252
22754,9814
30458,7293
24466,8466
21898,7877
13338,10091
33026,7965
11626,10583
38162,9845
3066,10514
15050,10589
16762,9465
35594,10328
498,9302
9058,7896
34738,9936
33882,8393
21042,7493
4778,10323
31314,7331
26178,9151
19330,7226
39874,7987
27890,7967
27034,10475
8202,7843
12482,9355
7346,7716
9914,7812
29602,8269
14194,9726
18474,7354
10770,10061
32170,7722
39018,10311
5634,8470
20186,7296
1354,9228
37306,10102
25322,9697
17618,7900
6490,7729
22755,9097
15907,8491
16763,9387
30459,8077
28747,9171
3923,8067
2211,12095
10771,9046
9059,8461
11627,10969
7347,8202
35595,10964
3067,14051
15051,14414
33027,8366
27891,8013
21899,7931
24467,11249
29603,8002
18475,8111
38163,12653
4779,9133
34739,9187
27035,14505
8203,8191
19331,8133
6491,8080
9915,8040
1355,11288
21043,8276
39019,14635
40731,9666
20187,8035
26179,12230
33883,8130
23611,10985
25323,11406
31315,8104
13339,11227
499,11124
36451,11408
37307,11596
17619,8230
39875,8427
14195,12958
12483,11379
32171,8065
5635,8025
28748,4158
2212,5907
9060,4716
3068,7002
24468,5491
10772,4315
3924,4899
15908,5459
16764,4400
40732,4561
34740,4155
25324,5422
4780,4161
22756,4205
29604,4476
15052,7705
39020,7480
38164,6008
36452,5732
9916,4744
8204,4417
27892,4874
18476,4651
21900,4893
32172,4410
7348,4424
26180,5798
35596,5614
27036,6848
31316,4433
30460,4478
21044,4583
23612,5402
5636,4509
14196,6451
6492,4472
12484,6083
37308,5639
13340,6299
20188,4383
33028,4562
19332,4466
39876,5520
17620,4787
33884,4950
1356,5303
11628,5760
500,5355
34741,4640
9061,5635
9917,3521
28749,4421
10773,4652
3069,8486
29605,5382
40733,5200
24469,6365
33029,5474
18477,4857
23613,6511
35597,6653
4781,4512
15909,3486
21045,5030
21901,3411
15053,10154
26181,6738
6493,4799
32173,4762
22757,4393
31317,4666
39021,8872
3925,3406
5637,5518
17621,5867
27893,3473
1357,6111
16765,4955
36453,6428
33885,3688
30461,4703
11629,6558
27037,8859
13341,7477
8205,4994
25325,6454
12485,7074
2213,6896
38165,7006
20189,4463
19333,4515
37309,6587
39877,3740
14197,7714
501,6187
7349,4883
28750,6590
9062,5421
4782,6602
9918,5442
34742,6662
22758,6518
23614,6688
32174,5175
35598,6762
15054,8464
21902,5472
33030,5494
40734,6855
3070,8164
33886,5614
36454,6647
15910,5813
3926,5465
38166,6856
5638,5341
18478,5152
39878,5684
16766,6687
29606,5404
13342,6907
39022,8212
24470,6478
31318,5169
2214,6740
1358,6340
20190,5072
27894,5536
10774,6682
21046,5470
25326,6596
19334,5116
12486,6678
30462,5147
11630,6729
14198,6941
26182,6863
37310,6565
8206,5152
502,6202
17622,5629
6494,5133
7350,5211
27038,8123
34743,6003
23615,7339
22759,5979
21903,5800
9063,6275
40735,6302
4783,5991
21047,6106
9919,5607
28751,6055
3927,5779
15911,6209
35599,7276
8207,5847
15055,10016
33887,5796
32175,5708
25327,7493
37311,7498
3071,9356
29607,6054
30463,5611
31319,5784
39023,9792
16767,6078
6495,5784
5639,5869
1359,7654
36455,7183
24471,7434
7351,5846
12487,7567
19335,5737
27895,5860
2215,8185
13343,7839
14199,8584
10775,5974
18479,5670
33031,5850
11631,7615
17623,6064
39879,6039
38167,8194
27039,9466
503,7447
20191,5629
26183,8223
35600,6528
29608,5341
9064,5060
23616,6388
34744,4473
19336,4798
3928,3945
15912,3957
2216,6737
21904,3882
15056,10146
8208,4808
24472,6168
33888,3988
22760,4388
40736,4923
39024,8103
9920,3960
30464,4730
27040,8342
17624,5457
4784,4409
21048,4866
5640,5241
12488,6616
28752,4375
16768,4690
37312,6292
10776,4784
20192,4797
27896,3918
38168,6707
33032,5013
504,6117
13344,6628
6496,4722
25328,6174
31320,4751
36456,6220
1360,6152
3072,8348
11632,6569
32176,4762
26184,6730
14200,6863
39880,4132
7352,4707
18480,4849
15913,5608
3929,4928
40737,7404
9065,6215
22761,7408
21905,4851
35601,8671
28753,7422
2217,8388
15057,11207
33889,4963
21049,6077
30465,5974
3073,11983
505,8213
31321,5735
5641,6853
4785,7419
9921,4759
14201,9459
1361,8452
13345,9496
11633,9187
38169,9053
24473,8023
33033,6450
23617,8234
27897,4952
27041,11884
12489,8855
29609,6948
16769,7836
25329,8143
36457,8468
10777,7141
19337,5749
39881,4899
34745,7386
39025,11256
8209,5652
18481,6010
17625,7096
7353,5923
26185,8202
6497,6064
37313,8841
32177,5839
20193,5666
11634,3698
3930,2757
9922,2832
27898,2771
21906,2786
3074,4365
14202,3989
22762,2870
31322,2583
15058,8259
38170,3864
25330,3513
1362,3459
15914,3559
23618,3607
7354,2612
30466,2638
27042,4225
28754,2854
8210,2687
39882,2970
12490,3836
29610,2682
40738,3043
2218,3636
21050,2719
9066,2769
34746,2863
18482,2710
10778,2966
19338,2682
35602,3655
33034,2695
20194,2615
5642,2721
33890,2753
16770,3203
4786,2879
32178,2644
36458,3703
24474,3616
506,3535
39026,4841
13346,3851
26186,3690
37314,3849
17626,3159
6498,2687
21907,4182
34747,4511
15915,4689
23619,6262
3931,4176
27899,4191
40739,5028
2219,6849
24475,6274
3075,8770
28755,4432
7355,4523
35603,6502
39883,4424
22763,4402
31323,4514
4787,4450
15059,10424
14203,7602
1363,6288
32179,4605
36459,6622
30467,4549
9067,4805
13347,7092
8211,4515
33035,5076
11635,6758
9923,4229
25331,6322
21051,4601
5643,4726
6499,4567
37315,6884
26187,6774
10779,4587
19339,4382
38171,7321
20195,4377
39027,9269
507,6328
12491,6940
29611,4794
16771,5075
17627,4885
18483,4339
27043,8848
33891,4256
9924,4332
28756,3982
34748,4036
39884,4635
22764,3925
15916,4810
24476,6829
5644,5170
14204,7226
8212,4988
21908,4395
9068,4971
40740,4260
2220,6977
36460,6996
3076,8919
11636,6986
26188,6913
20196,4837
33036,5185
23620,7001
3932,4333
27900,4468
16772,4446
6500,5097
32180,5037
15060,11670
18484,5095
30468,5012
7356,5040
31324,4968
19340,4833
39028,9382
508,6922
35604,7077
4788,4015
21052,4799
1364,6906
12492,7073
38172,7273
37316,7039
10780,4113
13348,7232
25332,6797
27044,8995
33892,4429
29612,5205
17628,5585
40741,3931
8213,4765
3933,4753
24477,6033
23621,5843
35605,6092
2221,7129
4789,3567
3077,8542
15061,9469
16773,4012
33037,4825
20197,4611
28757,3505
22765,3439
29613,4719
9069,4850
509,6238
32181,4756
6501,4650
26189,6790
10781,3625
11637,6239
31325,4592
15917,5198
39029,8851
38173,7131
19341,4418
27901,4765
33893,4505
34749,3468
37317,6450
17629,4918
13349,7066
36461,6246
18485,4485
25333,6184
9925,4548
27045,8494
21909,4713
21053,4694
12493,6435
1365,6477
7357,4607
30469,4623
14205,7244
5645,4646
39885,4899
28758,2725
40742,3029
35606,5522
34750,2749
23622,5484
3078,7555
10782,2823
33894,3660
20198,3831
3934,3537
15062,8649
32182,3796
29614,3885
9070,3978
21910,3583
31326,3787
33038,3893
24478,5565
36462,5613
15918,4054
9926,3659
22766,2728
39030,7771
2222,5654
17630,4056
6502,3872
27902,3585
26190,5892
18486,3894
30470,3788
4790,2726
510,5250
19342,3829
5646,3866
13350,5741
1366,5331
21054,3839
27046,7514
37318,5539
16774,2952
38174,5907
12494,5764
39886,3907
11638,5468
8214,3804
25334,5502
7358,3845
14206,5820
23623,7376
28759,6644
9071,6467
15919,3268
35607,7386
2223,7754
34751,6563
40743,7451
21911,2980
33039,6221
36463,7221
24479,6978
21055,5994
9927,3209
3935,3004
39031,9859
22767,6634
33895,3253
29615,6011
27903,3016
15063,10491
31327,5733
3079,9090
4791,7034
16775,6800
511,6981
37319,7014
20199,5636
19343,5802
1367,7220
10783,7177
6503,5998
14207,8569
27047,9539
38175,7846
30471,5755
32183,6068
25335,6991
17631,6370
12495,7599
13351,8252
11639,5879
7359,5940
26191,7522
39887,3416
8215,6229
5647,6396
18487,5734
34752,6196
15064,11844
21056,5992
3936,5820
24480,8785
35608,9074
23624,8840
9072,6383
512,8976
12496,8931
4792,6154
2224,9751
21912,5778
40744,6464
33896,5908
3080,12323
39032,12668
31328,6004
22768,5965
9928,5910
8216,6137
27904,5895
1368,9240
17632,6221
32184,6035
29616,6288
16776,6193
36464,8784
30472,5974
28760,6096
13352,9343
15920,6189
39888,6165
33040,6206
14208,9854
20200,5659
37320,8837
25336,9003
11640,8810
6504,5978
19344,5716
26192,9459
18488,5747
10784,6314
38176,9612
7360,6120
5648,6153
27048,11951
33897,3593
22769,4346
24481,4999
23625,5124
8217,4521
3937,3333
15065,9245
14209,7175
21913,3370
27905,3380
4793,4556
15921,3558
34753,4320
9073,4523
513,5270
39889,3559
9929,3472
5649,4748
1369,5386
35609,5370
28761,4471
29617,4653
40745,4556
27049,6751
33041,4622
25337,4952
11641,5587
36465,5154
6505,4646
19345,4315
31329,4252
21057,4573
10785,4027
37321,5377
2225,5980
38177,5918
16777,4947
17633,5435
12497,5872
7361,4786
30473,4258
3081,6214
39033,6965
26193,5281
20201,4178
18489,4175
13353,7406
32185,4135
22770,5097
2226,10021
8218,6818
40746,5533
3938,6436
9074,6961
31330,6564
4794,5261
34754,5242
14210,10150
5650,6837
15922,5425
3082,11700
19346,6580
15066,12471
514,9112
27906,6378
23626,8810
27050,11834
21058,6956
21914,6397
16778,3628
17634,6040
36466,9097
30474,6649
13354,9655
24482,8986
33898,6514
29618,6783
39890,6726
20202,6552
28762,5124
38178,10450
1370,9257
35610,9062
39034,11940
12498,9513
7362,6714
10786,5418
18490,6617
11642,9199
6506,6745
9930,6559
33042,7018
32186,6601
37322,9512
26194,10094
25338,9299
21915,4984
2227,7636
34755,7007
31331,4954
40747,7158
20203,4895
35611,7657
4795,7029
23627,7447
21059,4966
3083,9766
15067,10156
27907,5016
22771,7113
39035,10099
28763,7023
36467,7393
8219,4991
16779,7315
1371,7278
39891,5267
29619,5470
15923,5112
9075,5066
30475,4931
3939,5038
33043,5044
27051,10151
5651,5567
38179,7858
9931,5084
33899,5098
24483,7223
14211,7961
7363,4990
37323,7680
17635,5817
19347,4898
10787,7118
25339,7451
18491,4945
515,7135
12499,7650
26195,7738
32187,5029
11643,7797
6507,4961
13355,7955
15068,11745
22772,7091
8220,6747
34756,7243
31332,6209
21060,6516
29620,6979
23628,9072
14212,9724
36468,8875
4796,7221
33900,3126
40748,7693
2228,9255
3940,2964
15924,3059
28764,7205
19348,6322
11644,8414
33044,6730
20204,6136
13356,9256
9932,3058
27908,3073
39892,3195
35612,9077
7364,6444
26196,9039
3084,11865
30476,6417
10788,7305
21916,3021
39036,12119
516,8476
1372,8615
24484,8863
25340,8651
17636,7106
9076,6816
38180,9140
16780,7221
37324,8778
27052,11894
12500,9014
5652,6777
32188,6402
18492,6451
6508,6705
3085,5736
22773,4236
20205,3782
8221,3876
1373,4732
34757,4317
33045,3827
28765,4286
9077,3904
15069,7415
2229,4727
3941,4232
39037,6010
19349,3852
11645,5345
21061,3969
29621,4271
35613,5168
23629,5067
27909,4297
26197,5021
24485,5024
10789,4434
30477,3780
31333,3835
36469,5248
13357,5441
517,4762
9933,4181
33901,4279
39893,4237
4797,4359
21917,4280
18493,3853
40749,4491
7365,3980
38181,5052
16781,4347
27053,5638
15925,4740
14213,5316
6509,3897
5653,4280
37325,5196
17637,4489
32189,3763
12501,5372
25341,4980
39038,9262
9078,5573
28766,4950
33902,5491
3086,8934
33046,5527
13358,7099
31334,5297
27910,5380
9934,5308
21062,5318
23630,7182
40750,5172
26198,7317
21918,5253
15070,9424
3942,5341
36470,7120
22774,4918
38182,7465
34758,5016
5654,5211
8222,5522
29622,5217
20206,5292
35614,7318
6510,5257
4798,4826
24486,6745
30478,5202
11646,7201
27054,8681
7366,5475
518,6861
12502,6996
32190,5501
39894,5633
2230,7662
19350,5245
10790,5026
37326,7411
15926,5825
1374,7223
25342,7203
16782,5030
17638,5410
14214,7546
18494,5243
23631,6571
39039,8127
3943,4361
33047,5428
2231,6663
40751,5146
9079,5397
21919,4487
3087,8039
22775,5007
6511,5077
26199,6597
30479,4900
28767,4921
34759,4982
9935,4303
33903,4544
1375,6332
35615,6729
32191,5102
4799,4917
15071,11485
11647,6830
31335,4932
8223,5060
13359,6870
519,6233
38183,6854
16783,5357
39895,4611
20207,4976
12503,6808
21063,5359
37327,6547
27911,4456
24487,6315
19351,5053
10791,5178
27055,7617
36471,6439
5655,5199
7367,4982
15927,4909
25343,6403
17639,5662
29623,5256
18495,5188
14215,7043
3088,9070
11648,7627
35616,7805
23632,7455
24488,7231
3944,4962
15928,5182
39040,9025
1376,7460
19352,5764
39896,4977
12504,7745
21920,5064
14216,7779
15072,9592
29624,6069
34760,6196
9080,5758
36472,7582
28768,6130
22776,6005
9936,4821
8224,5808
25344,7474
20208,5604
6512,5885
40752,6394
33904,5105
37328,7421
16784,6105
30480,5799
13360,7824
38184,7617
520,7296
27056,9526
5656,6107
33048,5744
2232,7660
10792,6184
27912,4999
21064,5767
7368,5711
18496,5818
32192,5722
26200,7532
31336,5675
17640,6438
4800,6110
12505,9441
22777,5134
24489,8145
39897,6755
34761,5125
20209,6224
15929,6699
9081,7088
15073,10707
3089,11304
21921,6191
38185,9493
19353,6445
3945,6305
1377,8858
14217,10031
36473,8645
23633,9046
25345,8749
40753,5522
33905,6366
10793,5197
35617,9056
13361,9924
16785,5645
37329,8845
521,8451
8225,6537
9937,6371
31337,6675
33049,6938
39041,11186
27913,6244
21065,6782
29625,7734
30481,6485
11649,9572
7369,6745
18497,6498
2233,8790
28769,5108
5657,7697
4801,5090
32193,6568
17641,8097
26201,8807
6513,6624
27057,11352
1378,4572
10794,2409
21922,3328
9082,3555
13362,4910
22778,2296
8226,3215
14218,4917
34762,2386
15930,4430
23634,4812
9938,3439
27914,3356
33906,3609
40754,2475
3090,6202
11650,4968
16786,2437
19354,3224
3946,3358
27058,6309
36474,5504
39898,3910
20210,3175
12506,5748
21066,3147
2234,4978
35618,4657
15074,9428
28770,2345
7370,3320
37330,4878
24490,5429
39042,6550
5658,3633
31338,3205
33050,3264
29626,3561
522,5441
6514,4008
4802,2331
25346,4573
17642,3958
26202,4906
18498,3988
32194,3153
38186,4962
30482,3836
23635,7520
3091,7701
21923,9833
12507,8180
36475,7427
13363,8184
14219,8402
33907,9551
15931,9795
34763,5551
7371,6920
3947,10327
40755,5888
22779,5443
31339,6561
33051,6884
20211,6533
523,7461
21067,6810
27915,9783
1379,7477
28771,5431
15075,8406
26203,7649
11651,8007
39043,7823
5659,7112
38187,8174
4803,5497
29627,6731
9083,7137
8227,6748
30483,6430
37331,7707
27059,7668
16787,5907
35619,7481
2235,7614
39899,9397
19355,6514
24491,7371
10795,5794
18499,6578
32195,6488
17643,6962
25347,7519
9939,10097
6515,7002
33908,6753
22780,7055
3948,6686
23636,8485
40756,7311
35620,8968
27916,6687
33052,6559
15932,6871
20212,6095
31340,6302
29628,6720
39044,10417
21068,6377
1380,8271
34764,7230
2236,8668
9084,6642
5660,6775
28772,7191
26204,8666
38188,8703
524,8335
13364,8508
36476,8627
9940,6798
8228,6449
14220,8484
21924,6586
15076,10489
37332,8762
3092,10747
30484,6312
11652,8583
25348,8398
27060,10689
12508,8628
4804,7269
16788,6964
17644,6478
6516,6434
39900,7051
19356,6320
32196,6249
7372,6532
24492,8333
18500,6397
10796,7298
33053,6138
2237,7894
3949,6115
31341,5550
26205,7629
21069,5828
20213,5546
3093,10459
22781,5655
21925,5843
15933,6674
525,7545
27917,5969
36477,7726
39045,10841
34765,5736
11653,7959
9941,5960
29629,6107
14221,8182
38189,7837
40757,5956
18501,5753
37333,7737
28773,5690
30485,5683
15077,11442
27061,10087
19357,5487
1381,7508
23637,7413
25349,7392
8229,5722
9085,6329
33909,6070
32197,5659
17645,6519
13365,8143
10797,5817
16789,6155
5661,6183
39901,6055
35621,7511
12509,8232
24493,7402
4805,5832
6517,5833
7373,5703
33054,4474
27918,4853
21926,4895
20214,4325
3094,5915
11654,5107
3950,4869
36478,4984
24494,4822
23638,4913
9942,4934
14222,5839
22782,5480
40758,5835
2238,5101
6518,4188
9086,4452
26206,5250
28774,5459
31342,4314
27062,5971
39046,6257
526,4600
5662,4535
29630,4670
1382,4764
21070,4482
35622,5033
33910,4943
37334,5296
4806,5436
30486,4032
15078,6972
18502,4079
38190,5523
34766,5444
19358,4262
32198,4349
8230,4244
15934,5543
12510,5037
16790,5856
17646,5130
7374,4238
13366,5440
25350,4872
10798,5493
39902,5371
40759,2749
23639,4133
3095,4893
9943,2861
27919,2855
3951,2841
28775,2759
21927,2887
21071,3277
4807,2629
2239,4284
11655,4278
31343,3042
22783,2748
34767,2701
527,4090
33055,3249
8231,2653
1383,4215
15935,2936
33911,2787
6519,3070
37335,4217
9087,3145
10799,2608
16791,2811
26207,4295
30487,3152
36479,4292
19359,3186
5663,2572
39903,2820
25351,4213
14223,4657
32199,3084
35623,4288
29631,2760
24495,4108
12511,4398
39047,5028
27063,4743
13367,4614
7375,3040
17647,3296
20215,3233
18503,3172
38191,4406
15079,6247
11656,7825
14224,8438
33912,5245
40760,7921
9944,5029
21072,5324
3952,5100
34768,7487
10800,7468
22784,7753
9088,5644
20216,5291
15936,5367
33056,5472
8232,5569
21928,5163
24496,7439
29632,5850
17648,6362
30488,5399
36480,7648
23640,7647
39048,9885
528,7354
5664,5875
39904,5351
1384,7523
12512,7644
2240,7959
27920,5164
37336,7751
19360,5419
3096,10458
13368,7798
28776,7715
31344,5339
38192,8406
27064,10091
25352,7793
6520,5617
18504,5444
35624,7997
4808,7649
16792,7825
26208,8018
32200,5419
15080,10395
7376,5598
22785,3355
28777,3366
3953,5738
14225,8294
12513,7603
30489,5550
1385,7857
10801,3510
40761,3586
8233,5703
21929,5579
9089,5700
9945,5797
29633,5812
13369,8004
19361,5354
27921,5638
20217,5341
34769,3449
39905,6497
27065,10612
2241,8823
21073,5321
35625,7285
33057,5384
3097,10922
24497,7232
7377,5640
38193,8369
529,7482
5665,5895
31345,5615
25353,7700
23641,7311
17649,5713
4809,3439
33913,5889
32201,5339
11657,7712
15081,10672
6521,5522
26209,8818
18505,5379
39049,10423
16793,3367
37337,7545
15937,5618
36481,7402
21074,6628
34770,7674
8234,6400
9090,6739
12514,8204
29634,7011
35626,8009
3954,3860
9946,3934
5666,7004
22786,7346
36482,8035
23642,8497
33058,6674
31346,6400
6522,6449
10802,7633
3098,9992
27922,4029
24498,7962
28778,7557
13370,8841
27066,9644
39050,10771
33914,3996
14226,8890
15938,4217
4810,7595
30490,6541
2242,8302
40762,7861
15082,10204
11658,8357
7378,6411
38194,8520
530,8055
19362,6572
16794,7685
39906,3778
1386,8234
20218,6405
37338,8077
25354,8188
17650,6963
18506,6827
26210,8619
32202,6205
21930,3992
22787,5228
27923,5201
31347,5576
36483,7751
14227,8862
4811,5340
39051,9569
21075,5627
29635,6035
39907,5055
23643,7765
40763,5517
28779,5278
1387,7631
5667,6087
19363,5413
30491,5722
2243,8245
20219,5605
12515,7868
9947,5144
9091,5781
17651,5863
3099,9771
16795,5102
38195,8402
15083,10741
3955,5256
24499,7838
15939,5256
35627,7864
27067,10080
531,7786
21931,4980
33915,5216
33059,5717
13371,8117
32203,5614
10803,5390
11659,7673
26211,8205
7379,5558
34771,5294
25355,7730
8235,5722
18507,5629
37339,7528
6523,5900
3956,4694
29636,4867
39908,5404
28780,4823
22788,4868
1388,6531
11660,6477
21076,4997
4812,4774
36484,6325
35628,6197
13372,6625
30492,4733
2244,7010
20220,4586
27924,4743
31348,4604
9092,5057
25356,6348
5668,4750
39052,8803
19364,4686
16796,5085
27068,7876
33060,4890
23644,6072
9948,4790
8236,4700
33916,4833
3100,7967
21932,4779
15084,8798
34772,4783
532,6362
24500,6389
38196,7542
40764,5268
26212,6877
7380,4558
15940,5720
10804,5004
14228,7946
17652,5274
18508,4723
12516,6767
37340,6715
32204,4730
6524,4634
20221,6105
27925,4933
29637,7432
21077,6514
35629,8785
9949,4616
15085,12314
22789,7621
3101,11049
36485,8777
8237,6384
25357,8530
3957,4785
15941,5072
9093,6701
16797,7985
1389,8592
39053,11349
30493,6399
34773,7899
27069,10675
31349,6288
533,8816
21933,4852
33061,6524
7381,6455
39909,4706
24501,8751
38197,8848
13373,8586
19365,6211
11661,9340
5669,7482
33917,4878
26213,8656
6525,6600
4813,7821
10805,7929
40765,8044
2245,8665
28781,7794
23645,9142
37341,8776
14229,8586
18509,6536
17653,7658
32205,6105
12517,8909
20222,5061
35630,6894
27926,5015
31350,5144
19366,4923
29638,5447
9950,5116
34774,3927
8238,5215
1390,7288
36486,7012
28782,3872
3102,10550
7382,5051
15942,5707
23646,6886
5670,5275
13374,7876
39054,10671
11662,7242
10806,3934
40766,4284
16798,4173
27070,10290
3958,5004
24502,7069
15086,11116
9094,5473
39910,5306
534,7197
21934,4986
33918,5309
30494,4763
12518,7412
26214,8392
18510,5148
38198,8301
14230,8763
6526,5189
22790,3852
32206,5133
2246,8522
33062,5308
21078,5294
25358,7218
4814,3852
17654,5565
37342,7303
15943,5433
3103,11979
31351,4075
23647,7609
34775,4267
9951,4716
7383,4277
11663,7650
5671,4532
8239,4294
28783,4242
15087,12130
10807,4503
36487,7577
33919,4589
19367,4111
20223,4061
13375,7722
16799,4758
21079,4330
27071,11628
24503,7550
22791,4215
18511,4214
35631,7509
3959,4535
32207,4148
535,7656
6527,4339
30495,4203
39055,11682
40767,4480
27927,4499
26215,8282
33063,4461
17655,4799
29639,4463
1391,7704
9095,4496
38199,8387
2247,8527
21935,4531
14231,8454
39911,4832
37343,7587
25359,7513
4815,4301
12519,7663
24504,8359
9952,5375
16800,8839
30496,6267
10808,8491
34776,8623
28784,8598
31352,6296
23648,8522
33920,5423
32208,6391
11664,8586
9096,6549
3960,5301
15088,9994
19368,6302
36488,8422
8240,6374
1392,8362
6528,6264
15944,5458
40768,8720
4816,8627
39056,9574
7384,6289
26216,8644
27072,9443
39912,5673
3104,9524
37344,8418
20224,6328
35632,8593
22792,8614
21936,5352
14232,8949
38200,8600
5672,6697
536,8226
33064,6443
29640,6697
17656,6876
13376,8786
21080,6615
18512,6249
25360,8749
12520,8395
27928,5380
2248,8740
30497,4310
39057,8864
34777,2631
33921,3705
10809,2673
15089,10205
3961,3582
28785,2581
21937,3788
23649,6202
4817,2591
29641,4471
537,6246
40769,2729
31353,4097
22793,2614
12521,6355
9097,4299
9953,3724
15945,4262
19369,4120
24505,6222
21081,4138
14233,6292
6529,4199
38201,6483
16801,2738
11665,6243
27073,8946
3105,8989
27929,3772
2249,6561
20225,4107
33065,4115
7385,4064
37345,6162
35633,6287
36489,6208
13377,6310
8241,4049
32209,4029
1393,6240
26217,6520
18513,4421
25361,6189
39913,3890
17657,4702
5673,4479
9098,6793
21938,5581
15090,11350
22794,6022
40770,6379
31354,6669
21082,6786
28786,6054
30498,6526
10810,6357
4818,6114
29642,6717
20226,6312
26218,8959
538,8166
3962,5247
2250,8982
14234,10091
12522,9012
34778,6209
11666,8495
3106,10232
37346,8445
27930,5510
27074,9830
36490,8294
8242,6886
33922,5605
1394,8346
35634,8189
7386,6603
25362,8390
24506,8060
16802,6230
39058,11075
18514,6611
32210,6516
19370,6541
33066,6833
15946,5710
23650,8115
9954,5519
6530,6533
17658,7290
38202,9166
39914,5927
5674,6677
13378,9492
28787,8985
21083,8246
15091,13046
3107,14125
9955,8211
36491,11186
3963,8538
34779,8919
1395,11317
27931,8500
29643,8868
40771,9062
4819,8934
24507,10848
14235,11844
11667,11937
22795,9030
27075,13442
9099,8419
20227,8137
5675,8659
15947,9039
35635,11586
2251,11473
17659,8909
21939,8436
7387,8426
10811,8872
33923,8656
38203,11443
30499,8192
39059,13739
31355,8302
8243,8380
39915,8429
33067,8275
25363,11244
32211,8342
18515,8284
16803,9204
26219,11427
539,11089
13379,11605
19371,8189
6531,8385
37347,11176
12523,11531
23651,11343
15092,10918
27932,6354
21084,6581
1396,8624
9956,6776
29644,6596
25364,8723
33924,6719
3964,6532
30500,6518
28788,7114
31356,6572
20228,6494
23652,8738
22796,7053
34780,7410
17660,6596
2252,9305
35636,8710
9100,6908
16804,7200
26220,9286
24508,8401
11668,8697
36492,8442
27076,9821
8244,6948
15948,7136
13380,8794
5676,6876
33068,6626
3108,9679
4820,7142
7388,6773
6532,6702
32212,6723
19372,6506
39060,10100
40772,7663
540,8214
39916,6770
21940,6428
38204,9544
14236,9638
10812,7086
12524,8252
18516,6586
37348,8661
1397,5087
33925,3666
9957,3704
30501,3818
22797,2562
3965,3628
31357,3737
34781,2737
5677,4111
35637,5293
29645,3883
9101,4299
40773,2596
14237,5758
15949,3536
15093,8847
11669,5256
27077,6706
39061,6815
39917,3470
13381,4789
4821,2539
33069,4085
27933,3546
2253,5367
7389,3907
6533,3990
3109,6628
28789,2652
23653,4959
36493,4913
541,5207
26221,5457
25365,5011
21941,3583
8245,4017
19373,3683
24509,4846
37349,4140
10813,2482
32213,4037
12525,5064
20229,3806
21085,3904
17661,3958
16805,2897
18517,3754
38205,5444
9102,4189
15094,9994
9958,4312
23654,6393
29646,4434
11670,6431
34782,4961
28790,4849
39062,8678
8246,3969
35638,6625
15950,5194
40774,5212
22798,4788
27078,8578
1398,6040
20230,4044
27934,4365
5678,4390
6534,4048
33926,4383
30502,4010
14238,6474
7390,4100
19374,4032
3966,4272
33070,4220
21942,4307
13382,6308
39918,4625
12526,6326
3110,8564
2254,6625
4822,4871
31358,4016
25366,6298
10814,5078
16806,4879
26222,6724
37350,6369
21086,4319
32214,4045
542,6048
36494,6421
24510,6245
18518,4174
17662,4770
38206,6482
15951,4684
543,4792
9959,3994
3111,6276
34783,3702
21087,3759
39063,6421
23655,5251
15095,7658
20231,3602
21943,3921
30503,3574
3967,3957
40775,3847
24511,5177
35639,5289
29647,3779
31359,3595
22799,3704
4823,3684
14239,5431
13383,5502
8247,3614
36495,5174
7391,3584
9103,3797
33927,3918
5679,3799
1399,4884
28791,3672
11671,5298
6535,3536
37351,5252
2255,5127
19375,3537
27079,6134
25367,5173
10815,3750
27935,3942
16807,3753
38207,5458
39919,4181
26223,5253
33071,3752
12527,5349
17663,4205
18519,3671
32215,3597
23656,3858
34784,2495
9960,3264
15096,6112
3968,3045
31360,2658
40776,2706
39064,5473
11672,3958
30504,2551
20232,2604
21944,3010
15952,3674
27080,4954
3112,4981
22800,2567
28792,2449
544,3890
5680,2986
33928,3220
35640,3894
21088,2907
9104,3174
36496,4024
38208,4620
27936,3008
7392,2619
19376,2597
37352,4029
24512,3861
2256,4499
14240,4693
10816,2498
25368,3777
8248,2654
32216,2697
6536,2667
26224,4440
17664,3293
33072,3017
29648,2867
39920,3545
18520,2691
16808,2679
1400,3832
12528,4018
13384,4269
4824,2452
34785,4785
15097,10753
22801,4807
39065,11460
9961,5995
3969,5884
24513,8409
11673,9044
23657,8373
30505,6442
19377,6361
40777,4899
28793,4757
31361,6349
21945,6069
33929,6187
36497,8711
3113,11826
545,8564
